player,season,team,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
Jadon Sancho,2021-2022,Manchester Utd,29,20,1900,21.1,3,3,6,3,0,0,0,0,3.6,3.6,4.1,7.7,111,88,0.14,0.14,0.28,0.14,0.28,0.17,0.19,0.37,0.17,0.37
Morgan Sanson,2021-2022,Aston Villa,10,3,356,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16,21,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Samir Santos,2021-2022,Watford,19,19,1673,18.6,0,0,0,0,0,0,4,0,0.5,0.5,0.1,0.6,1,24,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Josh Sargent,2021-2022,Norwich City,26,18,1572,17.5,2,1,3,2,0,0,1,0,2.5,2.5,0.9,3.4,21,12,0.11,0.06,0.17,0.11,0.17,0.14,0.05,0.19,0.14,0.19
Jeremy Sarmiento,2021-2022,Brighton,5,1,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ismaila Sarr,2021-2022,Watford,22,21,1861,20.7,5,2,7,5,0,1,2,0,4.8,4.0,2.9,6.9,79,52,0.24,0.1,0.34,0.24,0.34,0.23,0.14,0.37,0.19,0.34
Malang Sarr,2021-2022,Chelsea,8,6,546,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,9,23,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07
Dane Scarlett,2021-2022,Tottenham,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabian Schär,2021-2022,Newcastle Utd,25,25,2158,24.0,2,2,4,2,0,0,4,0,1.2,1.2,1.1,2.3,20,59,0.08,0.08,0.17,0.08,0.17,0.05,0.05,0.1,0.05,0.1
Jeffrey Schlupp,2021-2022,Crystal Palace,32,20,1851,20.6,4,1,5,4,0,0,1,0,3.4,3.4,1.6,4.9,31,70,0.19,0.05,0.24,0.19,0.24,0.16,0.08,0.24,0.16,0.24
Kasper Schmeichel,2021-2022,Leicester City,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ken Sema,2021-2022,Watford,18,7,852,9.5,0,0,0,0,0,0,1,0,0.1,0.1,1.3,1.4,19,8,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.15,0.01,0.15
Nélson Semedo,2021-2022,Wolves,25,25,2131,23.7,0,1,1,0,0,0,1,0,1.6,1.6,1.3,2.9,79,78,0.0,0.04,0.04,0.0,0.04,0.07,0.06,0.12,0.07,0.12
Ryan Sessegnon,2021-2022,Tottenham,15,13,1047,11.6,0,2,2,0,0,0,2,0,0.3,0.3,2.7,3.0,30,22,0.0,0.17,0.17,0.0,0.17,0.03,0.23,0.26,0.03,0.26
Jamie Shackleton,2021-2022,Leeds United,14,7,709,7.9,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,20,36,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Luke Shaw,2021-2022,Manchester Utd,20,19,1601,17.8,0,3,3,0,0,0,8,0,0.1,0.1,3.6,3.7,48,82,0.0,0.17,0.17,0.0,0.17,0.01,0.2,0.21,0.01,0.21
Jonjo Shelvey,2021-2022,Newcastle Utd,24,22,1983,22.0,2,1,3,2,0,0,7,1,0.9,0.9,1.0,1.9,11,84,0.09,0.05,0.14,0.09,0.14,0.04,0.05,0.09,0.04,0.09
Shola Shoretire,2021-2022,Manchester Utd,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Sierralta,2021-2022,Watford,5,5,427,4.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Bernardo Silva,2021-2022,Manchester City,35,33,2857,31.7,8,4,12,8,0,0,6,0,6.7,6.7,6.5,13.2,146,170,0.25,0.13,0.38,0.25,0.38,0.21,0.21,0.42,0.21,0.42
Fábio Silva,2021-2022,Wolves,22,6,572,6.4,0,0,0,0,0,0,0,0,1.8,1.8,0.2,1.9,14,14,0.0,0.0,0.0,0.0,0.0,0.28,0.03,0.3,0.28,0.3
Thiago Silva,2021-2022,Chelsea,32,28,2650,29.4,3,0,3,3,0,0,2,0,0.9,0.9,0.2,1.1,14,145,0.1,0.0,0.1,0.1,0.1,0.03,0.01,0.04,0.03,0.04
Ellis Simms,2021-2022,Everton,1,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Sissoko,2021-2022,Watford,36,36,3220,35.8,2,1,3,2,0,0,5,0,3.8,3.7,3.1,6.8,51,116,0.06,0.03,0.08,0.06,0.08,0.11,0.09,0.19,0.1,0.19
Oliver Skipp,2021-2022,Tottenham,18,14,1350,15.0,0,0,0,0,0,0,6,0,0.2,0.2,0.7,1.0,27,76,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07
William Smallbone,2021-2022,Southampton,4,2,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,2,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
Emile Smith Rowe,2021-2022,Arsenal,33,21,1921,21.3,10,2,12,10,0,0,1,0,6.0,6.0,2.0,8.0,65,85,0.47,0.09,0.56,0.47,0.56,0.28,0.09,0.38,0.28,0.38
Cédric Soares,2021-2022,Arsenal,21,16,1486,16.5,1,1,2,1,0,0,3,0,0.6,0.6,1.6,2.1,17,84,0.06,0.06,0.12,0.06,0.12,0.03,0.09,0.13,0.03,0.13
Tomáš Souček,2021-2022,West Ham,35,34,3062,34.0,5,1,6,5,0,0,3,0,5.5,4.8,2.2,7.0,36,141,0.15,0.03,0.18,0.15,0.18,0.16,0.06,0.22,0.14,0.2
Boubakary Soumaré,2021-2022,Leicester City,19,12,1102,12.2,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.7,10,45,0.0,0.08,0.08,0.0,0.08,0.03,0.03,0.06,0.03,0.06
Çağlar Söyüncü,2021-2022,Leicester City,28,28,2497,27.7,1,0,1,1,0,0,5,0,1.0,1.0,0.1,1.1,19,71,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.04
Tony Springett,2021-2022,Norwich City,3,1,141,1.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,8,2,0.0,0.0,0.0,0.0,0.0,0.11,0.34,0.45,0.11,0.45
Jason Steele,2021-2022,Brighton,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jed Steer,2021-2022,Aston Villa,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zack Steffen,2021-2022,Manchester City,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale Stephens,2021-2022,Burnley,3,1,124,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,5,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Jack Stephens,2021-2022,Southampton,11,9,811,9.0,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Raheem Sterling,2021-2022,Manchester City,30,23,2128,23.6,13,5,18,11,2,3,1,0,14.0,11.5,5.5,17.0,108,65,0.55,0.21,0.76,0.47,0.68,0.59,0.23,0.82,0.49,0.72
Finley Stevens,2021-2022,Brentford,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33
John Stones,2021-2022,Manchester City,14,12,1119,12.4,1,0,1,1,0,0,0,0,0.9,0.9,0.2,1.1,28,63,0.08,0.0,0.08,0.08,0.08,0.07,0.01,0.09,0.07,0.09
Pascal Struijk,2021-2022,Leeds United,29,22,2055,22.8,1,0,1,1,0,0,6,1,1.4,1.4,0.4,1.9,8,86,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08
Crysencio Summerville,2021-2022,Leeds United,6,0,130,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,5,7,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.19,0.17,0.19
Jakob Sørensen,2021-2022,Norwich City,10,6,604,6.7,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,4,20,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Japhet Tanganga,2021-2022,Tottenham,11,10,735,8.2,0,0,0,0,0,0,4,1,0.4,0.4,0.2,0.7,13,20,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08
Matt Targett,2021-2022,Aston Villa,17,17,1431,15.9,1,1,2,1,0,0,2,0,0.5,0.5,1.7,2.2,19,83,0.06,0.06,0.13,0.06,0.13,0.03,0.11,0.14,0.03,0.14
Matt Targett,2021-2022,Newcastle Utd,16,16,1440,16.0,0,0,0,0,0,0,1,0,0.3,0.3,1.9,2.2,11,53,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.14,0.02,0.14
James Tarkowski,2021-2022,Burnley,35,35,3106,34.5,1,2,3,1,0,0,11,0,2.5,2.5,0.5,3.0,3,97,0.03,0.06,0.09,0.03,0.09,0.07,0.01,0.09,0.07,0.09
Nuno Tavares,2021-2022,Arsenal,22,13,1176,13.1,1,1,2,1,0,0,2,0,1.9,1.9,1.1,2.9,47,42,0.08,0.08,0.15,0.08,0.15,0.14,0.08,0.22,0.14,0.22
Charlie Taylor,2021-2022,Burnley,31,30,2731,30.3,0,3,3,0,0,0,3,0,0.2,0.2,3.8,4.0,58,91,0.0,0.1,0.1,0.0,0.1,0.01,0.13,0.13,0.01,0.13
Nathan Tella,2021-2022,Southampton,14,10,804,8.9,0,1,1,0,0,0,2,0,0.6,0.6,0.6,1.2,22,17,0.0,0.11,0.11,0.0,0.11,0.07,0.07,0.13,0.07,0.13
Alex Telles,2021-2022,Manchester Utd,21,18,1660,18.4,0,4,4,0,0,0,1,0,0.4,0.4,1.9,2.3,36,66,0.0,0.22,0.22,0.0,0.22,0.02,0.1,0.12,0.02,0.12
Luke Thomas,2021-2022,Leicester City,22,21,1912,21.2,0,1,1,0,0,0,2,0,0.1,0.1,1.3,1.5,28,95,0.0,0.05,0.05,0.0,0.05,0.01,0.06,0.07,0.01,0.07
Dominic Thompson,2021-2022,Brentford,2,2,146,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Youri Tielemans,2021-2022,Leicester City,32,29,2631,29.2,6,4,10,4,2,2,3,0,4.4,2.8,4.2,7.0,31,202,0.21,0.14,0.34,0.14,0.27,0.15,0.15,0.29,0.1,0.24
Kieran Tierney,2021-2022,Arsenal,22,22,1915,21.3,1,3,4,1,0,0,0,0,0.6,0.6,1.8,2.4,62,105,0.05,0.14,0.19,0.05,0.19,0.03,0.09,0.11,0.03,0.11
Takehiro Tomiyasu,2021-2022,Arsenal,21,20,1679,18.7,0,1,1,0,0,0,2,0,0.6,0.6,1.0,1.6,32,96,0.0,0.05,0.05,0.0,0.05,0.03,0.05,0.09,0.03,0.09
James Tomkins,2021-2022,Crystal Palace,8,6,547,6.1,1,0,1,1,0,0,2,0,0.5,0.5,0.2,0.7,1,8,0.16,0.0,0.16,0.16,0.16,0.08,0.03,0.11,0.08,0.11
Ivan Toney,2021-2022,Brentford,33,32,2909,32.3,12,5,17,7,5,5,8,0,11.4,7.4,5.8,13.3,28,83,0.37,0.15,0.53,0.22,0.37,0.35,0.18,0.53,0.23,0.41
Ferrán Torres,2021-2022,Manchester City,4,4,303,3.4,2,1,3,2,0,0,0,0,2.8,2.8,0.0,2.8,5,4,0.59,0.3,0.89,0.59,0.89,0.83,0.01,0.84,0.83,0.84
Cenk Tosun,2021-2022,Everton,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros Townsend,2021-2022,Everton,21,17,1455,16.2,3,2,5,2,1,1,3,0,2.2,1.5,3.1,4.5,41,50,0.19,0.12,0.31,0.12,0.25,0.14,0.19,0.33,0.09,0.28
Adama Traoré,2021-2022,Wolves,20,10,1067,11.9,1,0,1,1,0,0,0,0,3.0,3.0,1.4,4.4,84,29,0.08,0.0,0.08,0.08,0.08,0.25,0.12,0.37,0.25,0.37
Bertrand Traoré,2021-2022,Aston Villa,9,1,220,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,12,12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13
Trézéguet,2021-2022,Aston Villa,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.38,0.38
Francisco Trincão,2021-2022,Wolves,28,16,1336,14.8,2,1,3,2,0,0,0,0,3.7,3.7,1.6,5.4,56,40,0.13,0.07,0.2,0.13,0.2,0.25,0.11,0.36,0.25,0.36
Kieran Trippier,2021-2022,Newcastle Utd,6,5,429,4.8,2,0,2,2,0,0,0,0,0.2,0.2,0.3,0.5,2,17,0.42,0.0,0.42,0.42,0.42,0.05,0.06,0.1,0.05,0.1
William Troost-Ekong,2021-2022,Watford,17,15,1390,15.4,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,7,30,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Leandro Trossard,2021-2022,Brighton,34,32,2805,31.2,8,3,11,7,1,1,2,0,6.7,5.9,4.8,10.7,97,154,0.26,0.1,0.35,0.22,0.32,0.21,0.15,0.37,0.19,0.34
Kostas Tsimikas,2021-2022,Liverpool,13,9,877,9.7,0,2,2,0,0,0,3,0,0.6,0.6,2.7,3.3,48,47,0.0,0.21,0.21,0.0,0.21,0.06,0.27,0.34,0.06,0.34
Axel Tuanzebe,2021-2022,Aston Villa,9,6,508,5.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,6,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Ozan Tufan,2021-2022,Watford,7,4,334,3.7,0,0,0,0,0,0,0,0,0.6,0.6,0.3,0.9,2,16,0.0,0.0,0.0,0.0,0.0,0.15,0.09,0.24,0.15,0.24
Christos Tzolis,2021-2022,Norwich City,14,3,336,3.7,0,0,0,0,0,0,0,0,0.4,0.4,0.7,1.1,8,13,0.0,0.0,0.0,0.0,0.0,0.12,0.18,0.3,0.12,0.3
Yan Valery,2021-2022,Southampton,5,3,370,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,3,10,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Virgil van Dijk,2021-2022,Liverpool,34,34,3060,34.0,3,1,4,3,0,0,3,0,2.0,2.0,1.5,3.6,11,145,0.09,0.03,0.12,0.09,0.12,0.06,0.05,0.11,0.06,0.11
Raphaël Varane,2021-2022,Manchester Utd,22,20,1831,20.3,1,1,2,1,0,0,0,0,0.7,0.7,0.2,0.9,11,49,0.05,0.05,0.1,0.05,0.1,0.03,0.01,0.05,0.03,0.05
Jamie Vardy,2021-2022,Leicester City,25,20,1806,20.1,15,2,17,15,0,0,2,0,10.8,10.8,1.4,12.2,37,28,0.75,0.1,0.85,0.75,0.85,0.54,0.07,0.61,0.54,0.61
Joël Veltman,2021-2022,Brighton,34,33,2874,31.9,1,1,2,1,0,0,6,0,0.7,0.7,1.6,2.3,25,124,0.03,0.03,0.06,0.03,0.06,0.02,0.05,0.07,0.02,0.07
Jannik Vestergaard,2021-2022,Leicester City,10,6,567,6.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,19,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Nikola Vlašić,2021-2022,West Ham,19,6,560,6.2,1,0,1,1,0,0,0,0,1.3,1.3,0.6,2.0,21,14,0.16,0.0,0.16,0.16,0.16,0.21,0.1,0.31,0.21,0.31
Matěj Vydra,2021-2022,Burnley,22,5,679,7.5,2,3,5,2,0,0,1,0,2.9,2.9,0.7,3.7,2,7,0.27,0.4,0.66,0.27,0.66,0.39,0.1,0.49,0.39,0.49
Theo Walcott,2021-2022,Southampton,9,5,379,4.2,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.7,3,5,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.16,0.15,0.16
Kyle Walker,2021-2022,Manchester City,20,20,1755,19.5,0,2,2,0,0,0,1,0,0.3,0.3,1.3,1.5,43,146,0.0,0.1,0.1,0.0,0.1,0.01,0.06,0.08,0.01,0.08
Kyle Walker-Peters,2021-2022,Southampton,32,29,2633,29.3,1,2,3,1,0,0,5,0,1.1,1.1,2.7,3.8,134,147,0.03,0.07,0.1,0.03,0.1,0.04,0.09,0.13,0.04,0.13
Aaron Wan-Bissaka,2021-2022,Manchester Utd,20,20,1793,19.9,0,0,0,0,0,0,2,0,0.3,0.3,0.9,1.2,55,61,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
Danny Ward,2021-2022,Leicester City,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Ward,2021-2022,Crystal Palace,28,27,2487,27.6,0,0,0,0,0,0,8,0,0.3,0.3,0.5,0.8,27,119,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
James Ward-Prowse,2021-2022,Southampton,36,36,3215,35.7,10,5,15,6,4,4,3,1,5.4,2.2,6.5,8.7,21,189,0.28,0.14,0.42,0.17,0.31,0.15,0.18,0.33,0.06,0.24
Ollie Watkins,2021-2022,Aston Villa,35,33,2952,32.8,11,2,13,10,1,1,7,0,11.6,11.0,3.4,14.4,74,60,0.34,0.06,0.4,0.3,0.37,0.35,0.1,0.46,0.34,0.44
Adam Webster,2021-2022,Brighton,22,16,1434,15.9,2,0,2,2,0,0,5,0,0.9,0.9,0.0,0.9,19,109,0.13,0.0,0.13,0.13,0.13,0.06,0.0,0.06,0.06,0.06
Wout Weghorst,2021-2022,Burnley,20,17,1450,16.1,2,3,5,2,0,0,3,0,4.8,4.8,1.5,6.2,7,26,0.12,0.19,0.31,0.12,0.31,0.3,0.09,0.39,0.3,0.39
Danny Welbeck,2021-2022,Brighton,25,15,1478,16.4,6,2,8,6,0,0,0,0,6.6,6.6,1.2,7.8,22,23,0.37,0.12,0.49,0.37,0.49,0.4,0.08,0.47,0.4,0.47
Timo Werner,2021-2022,Chelsea,21,15,1283,14.3,4,1,5,4,0,0,1,0,6.8,6.8,0.3,7.1,46,18,0.28,0.07,0.35,0.28,0.35,0.48,0.02,0.5,0.48,0.5
Ashley Westwood,2021-2022,Burnley,27,26,2287,25.4,0,3,3,0,0,0,7,0,0.6,0.6,4.1,4.7,12,130,0.0,0.12,0.12,0.0,0.12,0.02,0.16,0.19,0.02,0.19
Ben White,2021-2022,Arsenal,32,32,2880,32.0,0,0,0,0,0,0,3,0,1.0,1.0,1.3,2.3,38,124,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
Brandon Williams,2021-2022,Norwich City,26,23,2120,23.6,0,1,1,0,0,0,8,0,0.2,0.2,1.9,2.2,57,90,0.0,0.04,0.04,0.0,0.04,0.01,0.08,0.09,0.01,0.09
Neco Williams,2021-2022,Liverpool,1,0,8,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,1,0,0.0,11.25,11.25,0.0,11.25,0.0,7.82,7.82,0.0,7.82
Joe Willock,2021-2022,Newcastle Utd,29,24,2038,22.6,2,0,2,2,0,0,0,0,3.2,3.2,1.2,4.4,48,58,0.09,0.0,0.09,0.09,0.09,0.14,0.05,0.2,0.14,0.2
Callum Wilson,2021-2022,Newcastle Utd,18,16,1386,15.4,8,0,8,6,2,2,4,0,6.2,4.6,0.5,5.1,14,9,0.52,0.0,0.52,0.39,0.39,0.4,0.03,0.43,0.3,0.33
Harry Winks,2021-2022,Tottenham,19,9,912,10.1,0,1,1,0,0,0,2,0,0.1,0.1,1.5,1.6,10,73,0.0,0.1,0.1,0.0,0.1,0.01,0.15,0.16,0.01,0.16
Yoane Wissa,2021-2022,Brentford,30,12,1284,14.3,7,1,8,7,0,0,0,0,3.1,3.1,0.9,4.0,19,29,0.49,0.07,0.56,0.49,0.56,0.22,0.06,0.28,0.22,0.28
Chris Wood,2021-2022,Burnley,17,17,1367,15.2,3,0,3,3,0,0,1,0,4.2,4.2,0.5,4.7,5,23,0.2,0.0,0.2,0.2,0.2,0.28,0.03,0.31,0.28,0.31
Chris Wood,2021-2022,Newcastle Utd,17,15,1327,14.7,2,0,2,1,1,1,0,0,3.1,2.3,1.1,3.4,5,18,0.14,0.0,0.14,0.07,0.07,0.21,0.07,0.28,0.16,0.23
Freddie Woodman,2021-2022,Newcastle Utd,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granit Xhaka,2021-2022,Arsenal,27,27,2327,25.9,1,2,3,1,0,0,10,1,1.4,1.4,2.3,3.7,39,230,0.04,0.08,0.12,0.04,0.12,0.05,0.09,0.14,0.05,0.14
Andriy Yarmolenko,2021-2022,West Ham,19,1,316,3.5,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.1,12,12,0.28,0.0,0.28,0.28,0.28,0.22,0.08,0.3,0.22,0.3
Ashley Young,2021-2022,Aston Villa,24,10,1250,13.9,0,2,2,0,0,0,2,0,0.4,0.4,1.0,1.4,27,45,0.0,0.14,0.14,0.0,0.14,0.03,0.07,0.1,0.03,0.1
Nathan Young-Coombes,2021-2022,Brentford,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilfried Zaha,2021-2022,Crystal Palace,33,31,2760,30.7,14,1,15,9,5,7,6,1,9.5,3.9,5.1,9.0,113,121,0.46,0.03,0.49,0.29,0.33,0.31,0.17,0.48,0.13,0.29
Christoph Zimmermann,2021-2022,Norwich City,3,2,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Oleksandr Zinchenko,2021-2022,Manchester City,15,10,1047,11.6,0,4,4,0,0,0,0,0,0.5,0.5,2.7,3.2,32,113,0.0,0.34,0.34,0.0,0.34,0.04,0.23,0.27,0.04,0.27
Hakim Ziyech,2021-2022,Chelsea,23,14,1319,14.7,4,3,7,4,0,0,3,0,3.4,3.4,2.9,6.3,50,88,0.27,0.2,0.48,0.27,0.48,0.23,0.2,0.43,0.23,0.43
Kurt Zouma,2021-2022,West Ham,24,24,2078,23.1,1,0,1,1,0,0,1,0,1.1,1.1,0.1,1.2,11,33,0.04,0.0,0.04,0.04,0.04,0.05,0.0,0.05,0.05,0.05
Martin Ødegaard,2021-2022,Arsenal,36,32,2785,30.9,7,4,11,7,0,0,4,0,4.8,4.8,6.3,11.1,57,224,0.23,0.13,0.36,0.23,0.36,0.15,0.2,0.36,0.15,0.36
Brenden Aaronson,2022-2023,Leeds United,36,28,2372,26.4,1,3,4,1,0,0,2,0,3.9,3.9,4.2,8.1,43,86,0.04,0.11,0.15,0.04,0.15,0.15,0.16,0.31,0.15,0.31
George Abbott,2022-2023,Tottenham,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Che Adams,2022-2023,Southampton,28,23,1992,22.1,5,3,8,5,0,0,1,0,6.6,6.6,2.8,9.4,17,34,0.23,0.14,0.36,0.23,0.36,0.3,0.13,0.42,0.3,0.42
Tyler Adams,2022-2023,Leeds United,24,24,2156,24.0,0,0,0,0,0,0,6,1,0.1,0.1,1.4,1.5,19,136,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
Tosin Adarabioyo,2022-2023,Fulham,25,23,2085,23.2,1,0,1,1,0,0,4,0,0.7,0.7,0.4,1.1,16,95,0.04,0.0,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05
Nayef Aguerd,2022-2023,West Ham,18,17,1595,17.7,2,0,2,2,0,0,4,0,2.2,2.2,0.5,2.7,2,25,0.11,0.0,0.11,0.11,0.11,0.13,0.03,0.15,0.13,0.15
Naouirou Ahamada,2022-2023,Crystal Palace,8,0,94,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,1,2,0.0,0.0,0.0,0.0,0.0,0.15,0.07,0.22,0.15,0.22
Rayan Aït Nouri,2022-2023,Wolves,21,9,1076,12.0,1,0,1,1,0,0,4,0,0.7,0.7,1.0,1.7,30,43,0.08,0.0,0.08,0.08,0.08,0.06,0.08,0.14,0.06,0.14
Kristoffer Ajer,2022-2023,Brentford,9,9,763,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,10,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
Manuel Akanji,2022-2023,Manchester City,29,24,2287,25.4,0,1,1,0,0,0,2,0,1.3,1.3,0.4,1.7,24,116,0.0,0.04,0.04,0.0,0.04,0.05,0.02,0.07,0.05,0.07
Nathan Aké,2022-2023,Manchester City,26,22,1873,20.8,1,0,1,1,0,0,2,0,1.6,1.6,0.7,2.3,25,140,0.05,0.0,0.05,0.05,0.05,0.07,0.04,0.11,0.07,0.11
Marc Albrighton,2022-2023,Leicester City,6,1,237,2.6,1,0,1,1,0,0,0,0,0.3,0.3,0.9,1.3,4,7,0.38,0.0,0.38,0.38,0.38,0.13,0.34,0.48,0.13,0.48
Thiago Alcántara,2022-2023,Liverpool,18,14,1254,13.9,0,0,0,0,0,0,2,0,0.4,0.4,1.1,1.5,13,120,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11
Carlos Alcaraz,2022-2023,Southampton,18,13,1029,11.4,4,2,6,4,0,0,3,0,1.9,1.9,0.7,2.6,20,28,0.35,0.17,0.52,0.35,0.52,0.17,0.06,0.23,0.17,0.23
Trent Alexander-Arnold,2022-2023,Liverpool,37,34,2923,32.5,2,9,11,2,0,0,5,0,2.4,2.4,11.5,13.8,43,235,0.06,0.28,0.34,0.06,0.34,0.07,0.35,0.43,0.07,0.43
